"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201802","경원선","망월사","238","31","5569","915","10645","3234","22601","4160","21418","11018","15107","9379","12702","8660","12750","9091","13652","9784","13634","9994","12365","9855","11231","11908","10947","13798","11210","15222","10532","19016","6063","21132","4215","14231","3982","11723","2965","10798","1327","7289","190","2360","0","2","0","0","0","0","20180303"
"201802","경원선","회룡","584","2","10931","1349","21222","5188","47667","5611","39219","9803","26186","9567","22654","9093","20920","10964","20660","12030","19304","13515","15769","16039","14155","19656","14073","24304","13220","25889","12512","32108","7916","37898","6328","25053","5315","19352","4181","16839","1723","12871","161","5011","0","20","0","0","0","0","20180303"
"201802","경원선","의정부","1802","5","8645","1257","17269","8004","38819","13545","35221","32918","24679","38322","23675","27984","27068","32766","31043","37151","33348","41750","34980","40520","38541","39032","43937","43092","45438","45095","49161","51433","35106","51010","33253","34515","25528","25083","20849","19139","10472","16055","870","8541","0","37","0","0","0","0","20180303"
"201802","경원선","가능","134","2","6702","896","11487","3575","21866","4211","21140","12885","13692","7582","12327","6885","11394","6436","11767","6869","10404","8202","9383","8579","9082","9594","8513","11193","9595","13057","10099","17326","6862","18382","4885","13320","4035","9311","2955","9219","1551","7449","140","1857","0","12","0","0","0","0","20180303"
"201802","경원선","녹양","213","1","4233","611","8269","2621","15346","3674","13170","6877","9378","4138","7641","3389","7442","3577","7377","4558","6959","5009","6257","5512","6043","6010","6177","7493","7212","8429","7981","11850","4578","11327","2820","9464","2603","6609","1770","7340","882","5421","73","1825","0","9","0","0","0","0","20180303"
"201802","경원선","양주","802","6","4826","1041","12020","4281","31260","8881","27302","10477","19605","6972","16291","6894","15489","6508","14819","7844","13324","8187","11341","9181","10575","10301","10504","13018","11664","14931","14533","21003","7939","20767","4351","17406","3390","13075","2442","13319","734","9375","65","3840","1","21","0","0","0","0","20180303"
"201802","경원선","덕계","2","0","1429","421","4594","1465","7381","1779","7593","2589","4271","1301","3918","1096","3128","1195","2943","1867","2777","1600","2383","2220","2312","2770","2623","3988","2849","3463","2405","4690","1378","5204","927","4218","548","3152","414","3090","224","2549","10","856","0","5","0","0","0","0","20180303"
"201802","경원선","덕정","2","0","3620","733","7240","3508","19811","6899","21443","11304","11166","6408","10717","4840","10650","4268","10340","5943","9599","5483","8337","6828","7497","7668","7703","11756","10432","11990","10845","13821","6060","17551","4080","12827","2727","9688","1913","8793","1079","8578","94","2100","1","17","0","0","0","0","20180303"
"201802","경원선","지행","4","0","3866","218","8278","2193","19615","4430","19795","9185","14749","5837","11267","4517","11274","6051","11947","7354","11407","8293","9443","9104","8544","10312","9363","11618","9832","16125","12008","18539","6984","19753","5387","15103","4804","11148","4458","10794","2410","9112","192","3026","1","20","0","0","0","0","20180303"
"201802","경원선","동두천중앙","7","1","1989","77","5057","1536","9309","4373","9941","7958","7617","5223","5924","4703","6580","5467","7286","4739","7277","5255","6128","5274","5728","5400","6078","5471","6108","7296","7247","7283","3279","7321","2089","5553","1574","4184","1115","4228","457","3585","20","1360","0","6","0","0","0","0","20180303"
"201802","경원선","보산","5","0","1108","8","2037","992","4051","2566","4185","2310","3851","1647","2994","1372","3170","1508","3356","1887","3081","2008","2671","2211","2553","2697","2988","2463","3980","3740","3151","4131","1887","4432","1328","3239","927","2775","543","2397","245","1578","6","1049","0","4","0","0","0","0","20180303"
"201802","경원선","동두천","7","1","753","11","2273","2708","4270","6776","6220","6514","5427","2792","3801","2515","2956","2651","3540","2502","3070","2706","3032","2722","2258","3699","2850","3670","3403","4814","4821","6097","2966","5427","2136","3560","893","2810","423","2945","224","1349","5","943","0","3","0","0","0","0","20180303"
"201802","경원선","소요산","73","1","772","6","1028","1211","5442","1938","6410","2392","5847","1740","7001","6712","6141","9447","7645","8721","8925","7403","10600","6507","10027","5656","8931","5595","7058","7040","4424","3790","2768","2526","1761","1911","1128","2133","471","1286","172","1255","6","930","1","11","0","0","0","0","20180303"
"201802","경의선","서울역","1","0","523","9","984","4609","1156","10527","2089","27166","1011","7362","1186","6111","1581","4604","2083","4416","2358","2731","2405","3789","3720","1919","5555","2331","7053","1841","17103","4434","7201","4242","7031","1935","2418","1181","2973","713","1654","748","19","121","1","0","0","0","0","0","20180303"
"201802","경의선","신촌","0","0","144","4","263","850","317","1558","310","5550","377","2103","386","1672","402","1458","656","1765","778","1019","843","1436","1082","742","1612","890","2859","848","2256","1741","1493","1496","1048","505","1238","364","1219","276","567","301","4","59","0","1","0","0","0","0","20180303"
"201802","경의선","효창공원앞","1","0","509","166","1277","1753","3335","2756","4685","11085","3267","6456","2396","2891","2593","2208","2784","2523","2889","2762","2902","2659","3016","2695","3673","2783","4653","3155","8867","4863","5217","4253","2769","2914","2445","2640","1685","2914","848","2143","69","581","0","2","0","0","0","0","20180303"
"201802","경인선","개봉","683","8","14424","3973","30657","9354","82639","14755","80629","24804","49195","19391","36587","17216","34172","19951","35581","23936","35967","24858","30346","28760","28542","32864","29262","41320","31045","53907","32557","75807","21972","77711","16283","49049","14400","42504","10354","38589","5127","26924","258","3940","1","7","0","0","0","0","20180303"
"201802","경인선","오류동","184","4","8954","1663","13128","4699","38732","5998","38625","11041","23142","9083","17314","10141","16357","9491","18377","10678","17678","12279","15129","13308","14238","15971","14389","18361","14990","21762","15513","29311","9569","33775","7308","20224","5951","18006","4941","16355","2043","11522","136","2806","1","8","0","0","0","0","20180303"
"201802","경인선","역곡","374","11","20440","2501","38141","9297","115690","13311","116006","27060","62321","24090","43717","19844","39897","22618","42713","25825","43076","31374","36320","33172","34114","38076","35405","46865","38549","59614","37586","95958","25616","99885","19453","61170","17825","57572","15134","51985","7640","35808","569","6992","1","60","0","0","0","0","20180303"
"201802","경인선","부천","1121","20","27248","4950","40105","14455","112275","21044","110683","42973","65573","38618","51097","38017","52209","43203","57752","55254","59559","61997","56315","59787","58890","61756","62080","69976","65187","84885","70713","124283","52838","120786","41630","75936","42232","67185","38876","57456","20029","38966","1826","8143","10","112","0","0","0","0","20180303"
"201802","경인선","송내","680","8","13694","8047","34876","17140","107939","30117","90793","71794","50652","41283","39213","25208","38150","24014","42062","27484","38515","30903","35559","30655","35375","33711","39683","40992","47627","54755","75950","81887","40515","90556","28742","55900","25246","50362","21164","47529","10829","32495","1544","7034","3","53","0","0","0","0","20180303"
"201802","경인선","부평","4551","58","21417","4719","36436","10563","87280","17774","81089","32085","47295","41512","41553","39115","45999","48354","52625","58866","53738","72058","54643","73716","58805","75963","65085","83355","71416","93224","70967","136335","58707","129708","53986","79339","56979","59409","53379","49555","30976","35010","5499","11258","8","70","0","0","0","0","20180303"
"201802","경인선","백운","56","1","6809","1658","13320","3008","29329","4723","26813","10194","17418","8393","14205","6960","13654","7379","13866","8919","12721","10169","12499","11012","10766","11859","10452","14945","11135","17090","12019","23334","7459","24269","5330","16802","5341","15439","3933","13071","2079","10610","276","3115","0","11","0","0","0","0","20180303"
"201802","경인선","동암","189","4","17116","3327","27306","8380","61681","15470","56097","18123","34811","15651","28004","15906","27109","16557","28224","19677","27512","19443","24213","22022","22957","25053","23805","29012","27392","39867","27981","52821","19120","55244","14562","40155","13010","34330","9986","31532","5253","24016","428","7141","0","52","0","0","0","0","20180303"
"201802","경인선","주안","699","14","12597","3053","25871","9021","62019","19750","55644","32469","35667","24380","30207","20320","32146","20155","38112","24185","36161","24115","32669","27282","33189","26646","35847","33168","40984","40947","44292","57062","29232","61430","25137","43113","23300","34679","20398","34651","11463","25206","1084","7904","5","45","0","0","0","0","20180303"
"201802","경인선","제물포","526","5","4964","1672","10852","4592","31141","9134","27248","20902","16708","12220","13403","8747","14182","8063","15162","10123","14834","11625","13572","11166","13934","11843","16122","14339","18738","17390","22048","22288","11134","23540","7857","17049","6317","14394","4580","14607","2118","11115","71","4009","1","14","0","0","0","0","20180303"
"201802","경인선","동인천","2054","13","7763","1494","15920","9159","39907","21061","32542","31817","23287","18589","21663","19237","23874","21592","26656","23629","27788","24271","26635","23617","28335","23136","29524","26050","34558","28882","43759","33208","26175","36050","16370","25655","13618","20635","9051","21247","3836","16090","35","5677","0","33","0","0","0","0","20180303"
"201802","경인선","인천","292","2","1047","408","2728","2727","5536","5339","4431","7183","3568","3364","3056","4490","3973","7701","5696","8233","7314","8135","8062","7509","9487","5611","10102","5001","11423","4276","12497","3538","6394","2863","4488","1878","3444","1730","1628","1555","607","1111","16","1238","0","32","0","0","0","0","20180303"
"201802","경인선","구일","171","4","2796","1127","8061","2436","23236","5175","20195","11859","10540","6401","8247","4893","7985","5789","8606","7474","8185","6813","7234","7071","7939","8572","9038","9653","10598","11832","11412","18071","5743","20106","4008","11561","3473","9876","4124","9245","3596","6421","54","1015","0","0","0","0","0","0","20180303"
"201802","경인선","소사","409","5","14788","2239","16620","9014","39726","11487","38125","16881","26045","12160","22055","12650","20340","12384","21356","14411","19505","15950","17683","15350","17225","17149","18688","19963","20992","23969","18617","31554","11525","33367","8533","23501","6999","21141","4954","20683","2436","15463","218","3698","3","33","0","0","0","0","20180303"
"201802","경인선","부개","1061","3","7939","1710","14239","3263","37470","4579","33590","10169","19516","7454","14899","6246","13613","7231","14676","8854","13751","9671","11756","10736","10663","12789","11100","15540","11248","17827","12269","26054","8214","27764","5780","18806","5195","16574","3601","15721","1877","10519","226","3287","2","19","0","0","0","0","20180303"
"201802","경인선","간석","258","9","4398","873","10303","2282","24276","3408","19805","7390","11854","5319","9487","4995","9425","5175","9279","6298","9575","6950","7998","7535","7370","8085","8136","10587","8720","12389","9244","17173","6268","17696","4597","12266","3819","10833","3036","10111","1721","7367","147","3039","0","8","0","0","0","0","20180303"
"201802","경인선","도원","401","7","1911","714","2991","1475","6632","3515","6025","13214","4914","5096","5098","4808","5567","3950","7432","4259","6624","4303","6119","4354","5518","5008","5216","5713","5762","6045","7259","6116","3340","5268","2469","4026","2173","3627","1273","3440","495","2525","15","1617","0","5","0","0","0","0","20180303"
"201802","경인선","온수(성공회대입구)","74","3","3797","1311","6464","3558","17825","6757","18182","11810","12384","7538","9921","6086","10299","5418","12769","6697","11834","7374","9689","7803","9915","8783","10078","10229","10671","12111","10549","17160","5907","18868","4359","11858","4158","10498","3411","9967","2226","7108","216","1712","0","22","0","0","0","0","20180303"
"201802","경인선","중동","610","4","8477","1303","15056","3169","38235","5007","32227","12756","18762","9169","14485","6614","13780","7965","14614","9907","14545","10297","11904","10927","11449","11920","11712","15128","12083","18069","13326","25407","8504","28073","6081","18358","5725","16513","4432","14846","1740","11757","175","3064","6","28","0","0","0","0","20180303"
"201802","경인선","도화","129","0","2661","747","5054","1690","12300","3472","11446","6726","7116","2868","5896","3417","5696","3363","5998","4375","5736","4636","4950","4766","5190","5206","5761","6401","6282","6551","6190","8223","3447","7516","2349","5895","1938","5295","1219","4969","699","3704","22","1631","0","12","0","0","0","0","20180303"
"201802","경춘선","신내","5","0","231","91","738","498","1477","1568","1472","1467","946","1025","948","765","841","854","944","937","915","805","894","876","918","1034","944","982","1136","1379","1312","1664","857","1126","587","733","530","621","464","476","272","252","14","70","0","0","0","0","0","0","20180303"
"201802","경춘선","갈매","6","1","1042","218","1903","1763","9355","2397","7016","2603","3335","2018","2587","1842","2137","1337","2637","1708","2180","1746","2337","1946","2317","2591","3360","2220","3345","3233","3443","5126","2038","6063","1153","3513","1645","2607","697","2176","435","1782","11","448","0","0","0","0","0","0","20180303"
"201802","경춘선","별내","10","1","661","326","1600","1012","6807","2027","5702","4657","3444","2753","3276","2292","2760","2574","3119","2755","3110","2693","3022","3248","3398","3315","3586","3357","3863","4184","4357","6338","2592","5593","2092","3163","2125","2500","1818","2168","1053","1610","40","222","0","0","0","0","0","0","20180303"
"201802","공항철도 1호선","서울역","195","2","5426","1187","5474","10337","10516","14167","14376","20454","14269","19177","15409","15859","20428","16979","23575","19222","21392","16858","18796","16245","25157","17311","27368","18136","27425","17884","27060","20919","20681","19610","17503","13946","18476","11697","12820","9489","5637","4516","530","3360","58","28","0","0","0","0","20180303"
"201802","공항철도 1호선","공덕","49","3","1297","106","1877","715","3821","1926","4546","7683","2806","3623","2171","2132","2093","2203","2254","2295","2510","2334","2289","2300","2349","2743","2437","3004","2998","4283","5645","7526","3424","7071","2307","3681","2483","3657","1926","3475","1185","2751","96","1348","2","4","0","0","0","0","20180303"
"201802","공항철도 1호선","홍대입구","148","7","3884","427","5247","5796","8727","4858","11003","15576","8828","14381","8970","11096","10448","12165","10904","15275","10731","16930","11418","16712","12816","15450","15810","16573","19651","18604","23320","25222","18170","22018","16135","12928","19144","10587","19510","9724","10555","8025","1068","2643","9","45","0","0","0","0","20180303"
"201802","공항철도 1호선","디지털미디어시티","75","0","2919","588","5146","4944","13367","18570","15194","79750","9150","31461","7025","11764","8034","9261","9498","10125","10026","11473","10702","9810","12743","9353","15403","9420","24932","10512","77363","14856","32917","14114","19071","7619","17475","6703","13887","6246","6913","4338","775","3004","3","20","0","10","0","0","20180303"
"201802","공항철도 1호선","김포공항","17","2","2056","1493","3566","9235","6953","18451","14752","16886","13353","9246","12264","9092","15263","10208","15547","11009","18236","10538","19386","10530","19592","9623","16310","11034","22128","12503","27922","14020","21357","10331","17007","4888","16640","3523","17256","3124","6641","2007","241","1312","3","76","0","2","0","0","20180303"
"201802","공항철도 1호선","계양","23","0","7793","605","18841","2689","53345","3565","45963","5430","23295","4653","17546","4130","16658","4305","15496","5740","13508","7296","10997","8996","9893","10756","10539","14335","10171","19132","9112","31532","6023","39214","4192","27538","3197","24261","2418","23603","1225","17684","215","4613","4","67","0","0","0","0","20180303"
"201802","공항철도 1호선","검암","940","3","9266","759","16632","2810","37397","7189","27985","15491","14493","6521","11531","4657","12364","5360","12059","5934","10508","7631","9422","8132","8862","9241","10760","12179","10437","15311","16580","23470","8227","31219","5926","21729","5452","19270","4252","17584","1990","13992","636","6392","5","54","0","0","0","0","20180303"
"201802","공항철도 1호선","청라국제도시","54","0","2669","186","12135","3002","22427","6974","13848","15134","8225","5144","6882","2737","7358","2513","7260","3359","6380","3757","5600","4616","5757","5092","6401","6433","9745","8400","16051","12219","5408","18208","3864","11422","2737","9814","2218","11532","896","7121","126","2004","0","10","0","0","0","0","20180303"
"201802","공항철도 1호선","운서","35","1","6692","645","8712","5160","14973","8458","13712","13407","8845","8817","8626","4763","10344","4762","10970","5168","8509","6229","8162","6898","7959","8280","10442","10252","13236","10328","12231","16748","6513","14240","6398","12997","6701","13246","5503","16065","2717","8480","263","3975","8","10","0","0","0","0","20180303"
"201802","공항철도 1호선","공항화물청사","1","0","667","481","1552","6631","1977","14239","2296","25419","2873","3861","733","2194","845","2979","1109","3865","1586","1726","2198","1098","2751","780","4301","1249","7173","1363","17232","893","5339","2199","3631","3286","4677","897","3164","321","900","144","4","59","0","0","0","0","0","0","20180303"
"201802","공항철도 1호선","인천공항1터미널","0","0","10999","4854","14278","16455","14625","35271","17650","33435","17531","26366","15683","24099","19035","24624","24208","34517","28054","27249","27559","25257","33234","21797","30439","25072","32785","24503","35499","19443","26012","17118","23771","13716","24980","11718","26619","7396","14169","8959","128","7847","3","71","0","0","0","0","20180303"
"201802","공항철도 1호선","인천공항2터미널","0","0","3042","3105","4655","9964","5970","14193","7275","14607","9404","6173","3478","8020","3385","10847","6417","12544","6641","10640","9573","10104","12298","10032","15501","11859","18180","9918","23579","5394","13431","2468","10114","2249","9758","2584","11142","1563","3513","1204","7","904","5","6","0","0","0","0","20180303"
"201802","공항철도 1호선","영종","2","0","1426","106","3343","1381","6260","1349","4955","1727","3865","1532","3790","1257","3909","1190","3561","1760","2932","1798","2552","2530","2522","2591","2997","3962","3371","3623","2537","4590","1572","5426","1098","4651","969","4196","711","4444","460","3344","59","1162","1","2","0","0","0","0","20180303"
"201802","과천선","선바위","0","0","856","951","4813","7090","17314","16460","24046","23550","15313","13184","10638","6642","9510","5681","9774","6222","10463","6309","9808","6795","9809","7452","12034","8209","18488","10771","29775","15298","16527","14498","9515","9238","7957","8453","4734","8565","2003","4796","216","1776","1","5","0","0","0","0","20180303"
"201802","과천선","경마공원","0","0","176","373","536","2817","1373","4911","2189","12930","2041","21218","2093","28344","2613","18596","3497","16289","4120","14958","6185","11294","8190","6775","15441","3997","26705","2033","62257","1898","8379","1338","2236","986","908","998","450","923","275","644","42","270","0","2","0","0","0","0","20180303"
"201802","과천선","대공원","0","0","56","480","162","2468","595","2746","552","11330","1008","17614","1452","18280","3157","9408","7028","7750","6626","7547","6881","5531","8426","3276","11850","2008","15861","1177","16367","861","5187","610","1815","391","663","363","315","232","147","152","38","79","0","0","0","0","0","0","20180303"
"201802","과천선","과천","5","1","1063","280","4069","3462","13089","2656","14747","5657","9863","4328","7602","3967","7112","3328","7997","3797","7905","4417","7097","4660","6237","5017","7887","6195","8311","6834","6891","9505","3183","9428","2137","6240","1509","6044","1279","6374","464","4757","95","1338","1","4","0","0","0","0","20180303"
"201802","과천선","정부과천청사","6","0","1289","1236","4224","6557","15519","21065","15015","71468","13229","23291","12474","17061","13714","15209","15599","12291","19033","14296","23237","14381","20681","12482","19916","12195","27747","14359","58081","19740","20344","18718","14993","9641","17512","8147","9912","6970","3622","4944","366","1411","0","10","0","0","0","0","20180303"
"201802","과천선","인덕원","109","6","6705","1724","22382","10775","73205","26122","69235","90173","42644","35694","33283","20898","31352","19093","33123","18743","34314","22524","29900","25023","30151","26142","34057","30794","42213","40362","73698","64216","32843","66108","23137","38589","22674","35222","16398","35147","6818","25555","1090","9593","0","34","0","0","0","0","20180303"
"201802","과천선","평촌","14","1","3395","2227","15901","8371","50515","21019","42790","65465","23994","29110","18399","14978","18667","14378","19708","14960","19378","18135","19121","16922","20503","16922","21655","20496","30105","24539","48740","39273","25472","43516","18887","23529","18029","20036","14787","18769","5921","11696","962","5753","1","20","0","0","0","0","20180303"
"201802","과천선","범계","97","20","6604","2535","26188","9507","79889","19690","72179","53810","41253","44392","32582","29373","33517","31087","38478","34608","39734","40194","38403","37926","40667","39424","43711","46275","49346","54562","64798","84861","43018","82821","42896","46001","36145","36019","33641","34652","15069","21767","2101","10023","0","27","0","0","0","0","20180303"
"201802","분당선","선릉","10","0","674","790","1413","6886","2736","36012","4378","116271","3966","73193","4129","26406","5462","19241","6805","17998","8276","20053","9017","17346","10618","15385","15807","15374","20330","17462","45953","21331","23926","17692","14673","8050","13635","5727","12132","5024","4843","3678","252","877","0","6","0","0","0","0","20180303"
"201802","분당선","한티","10","1","1575","878","5632","6059","15713","16339","21666","39865","15568","44031","12758","24076","14822","19406","20089","23437","21846","27571","18956","21722","23124","21332","26858","22189","36561","29846","41385","31445","27913","26008","31679","15638","21608","13565","27730","13032","5114","8397","250","1055","0","2","0","0","0","0","20180303"
"201802","분당선","도곡","22","0","978","1184","2854","4751","7622","11201","11431","24159","9485","18294","8014","7525","8408","8002","9307","7552","10063","9086","10212","7972","11578","8305","12884","8827","15860","10012","22928","12684","12141","11690","7715","7774","7361","7222","5336","6939","1524","4603","90","700","2","2","0","0","0","0","20180303"
"201802","분당선","구룡","2","1","610","388","1522","2262","3358","3899","4992","4629","3801","2617","3175","1618","3309","1656","3699","1698","3245","1992","2851","2232","2864","2689","4641","2770","4204","3277","3508","3748","1837","3531","1228","2457","1024","2308","594","2254","213","1862","13","223","0","1","0","0","0","0","20180303"
"201802","분당선","개포동","10","1","496","588","2207","3651","5408","3304","6409","6379","4495","6300","3729","5078","3928","3040","5135","3201","5127","3867","4597","3762","4617","3965","5985","4202","7377","5023","6437","7245","4280","6400","3109","4294","2918","4104","2497","4391","882","2842","28","421","0","3","0","0","0","0","20180303"
"201802","분당선","대모산입구","11","2","1419","388","3238","1858","7431","3157","9722","7117","6172","3681","4523","3238","4831","2787","4776","3045","4855","3588","4156","3689","4246","4172","4523","4459","4810","4852","6286","6225","3309","6113","2074","4114","1844","3997","1074","4488","490","2522","20","489","0","3","0","0","0","0","20180303"
"201802","분당선","수서","62","1","2504","2437","5708","11125","20998","20363","31428","40790","23200","25839","22947","17052","18804","13957","21899","18098","21356","18100","15745","17835","22263","20248","24441","22882","28988","27025","40136","35505","20745","30490","20123","20917","15059","17695","14802","15183","8706","8124","290","1402","26","7","0","0","0","0","20180303"
"201802","분당선","복정","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20180303"
"201802","분당선","수원","523","4","3121","575","6196","2475","21543","5672","24004","9214","13414","6755","9186","5416","9822","6486","10289","8619","10830","9086","11035","8589","12916","8617","15611","11803","18037","12936","21361","20527","17803","17414","15631","9958","13981","7628","12313","6273","6093","3850","140","1798","1","12","0","0","0","0","20180303"
"201802","분당선","서울숲","17","2","1551","192","4133","3145","12565","5765","21789","21360","14076","13758","7153","9428","7125","9040","8479","9988","9565","10948","9829","11298","10963","11493","12841","10948","15679","11447","23319","16171","13325","15375","7192","9306","5898","8014","4056","8661","1475","4870","52","1060","0","6","0","0","0","0","20180303"
"201802","분당선","압구정로데오","65","1","1502","552","2700","8647","4100","16807","7043","56046","6766","74009","7000","34245","10657","27689","14106","24927","16246","26627","20022","25913","25850","25159","29766","24074","40029","26470","61712","32339","51789","24865","43136","9598","30776","6410","22929","5417","8822","3219","340","656","1","7","0","0","0","0","20180303"
"201802","분당선","강남구청","24","0","1084","504","2387","4569","6046","10908","9336","42335","7898","32670","7003","16450","8848","12235","9429","12668","11180","13717","12077","13984","13545","13209","14456","13325","18623","14273","39841","17784","23032","14312","13420","7734","12069","6350","8923","6539","3856","4205","133","985","0","15","0","0","0","0","20180303"
"201802","분당선","선정릉","11","0","839","714","1822","3525","3590","9994","6734","51047","5314","35491","4952","15307","6718","11361","8682","9344","9244","9212","10579","9476","11336","8473","12220","8274","16975","8888","40436","10548","21617","8271","12270","4630","11546","3920","9144","3982","3595","2578","108","711","1","2","0","0","0","0","20180303"
"201802","분당선","가천대","9","0","4253","719","5902","3120","15536","3982","23314","12168","13243","10747","7671","9825","7548","7149","9362","8523","8856","9510","8268","9381","8878","9168","11332","10613","13114","12186","11896","19296","7364","19197","5234","13987","4881","13971","3823","14315","2174","10230","109","1646","0","1","0","0","0","0","20180303"
"201802","분당선","태평","150","22","11356","2049","17702","5396","39009","7173","59630","14129","40480","11762","23537","11057","21005","12968","21552","14199","21284","16754","19128","17093","17900","23658","17829","25256","19624","30795","19675","41822","12256","38706","9320","26528","7295","28901","5655","26844","2408","15723","173","2542","1","2","0","0","0","0","20180303"
"201802","분당선","모란","152","13","11605","2295","20268","9292","51853","19331","71294","31500","49257","25537","31580","23586","31777","27627","35254","29715","37549","33571","35102","33634","34120","39166","35999","41958","38099","45027","42015","63534","27048","57069","18378","39640","18078","38774","14535","33357","7752","22874","701","3150","6","20","0","0","0","0","20180303"
"201802","분당선","야탑","147","6","6512","3303","15399","12168","47543","31216","61296","83322","42135","51463","34124","35331","36801","34888","40522","40689","42592","41761","42115","46089","43872","42209","49793","48226","57434","52396","81338","71500","50399","65937","37095","40769","34842","33998","28514","31798","11561","20455","866","4345","2","20","0","0","0","0","20180303"
"201802","분당선","서현","350","5","4849","2567","10360","9178","28787","30099","36745","73232","27723","67415","25543","45218","30023","41682","35243","42085","38117","50758","42761","46256","47829","48007","53030","47725","63748","51766","88993","66063","63848","58738","58567","31983","49549","26319","43739","22277","19705","14236","1456","2075","2","19","0","0","0","0","20180303"
"201802","분당선","수내","121","2","2468","1251","5925","5174","14823","12544","20291","51596","15295","43037","13320","20883","15291","18578","17237","20112","21043","20113","22180","21656","24906","19535","25468","22424","30232","22203","46731","28493","28953","23949","29674","14257","21136","12851","18304","11503","5706","7426","446","1474","2","10","0","0","0","0","20180303"
"201802","분당선","정자","291","7","3321","896","8800","7192","26206","20644","34707","59876","24300","42258","18172","23231","19221","19013","21326","19431","22762","21151","23441","21245","24282","22078","25205","24308","34461","31978","51867","45499","34328","43841","24195","28185","25336","22253","25693","21908","10512","13668","1547","4669","2","19","0","0","0","0","20180303"
"201802","분당선","미금","483","3","4069","601","11401","10364","32263","17401","40158","40969","30568","36146","26940","23705","30177","25807","31078","27816","34471","32611","33657","30159","36378","33980","36099","34021","40170","37505","45845","49603","27473","52136","20189","32472","20695","29335","18630","27315","5689","18752","258","4293","1","15","0","0","0","0","20180303"
"201802","분당선","오리","732","1","3708","347","12913","6697","33725","12612","40765","29118","27458","17679","21324","12607","20760","11756","20912","14709","21346","15517","20266","16384","20596","15850","21379","18899","25144","19129","33895","27559","16986","28869","12526","19910","13326","16502","10141","16608","3934","11221","239","3447","1","10","0","0","0","0","20180303"
"201802","분당선","이매","14","0","1840","670","4276","2155","11917","6352","14391","10855","10319","8308","8784","7658","8961","6550","10368","7522","9245","8797","9533","9091","8197","9404","9391","9426","10661","11370","11619","13365","6561","12904","4971","8557","4738","7961","4605","8444","1437","5748","64","1276","2","14","0","0","0","0","20180303"
"201802","분당선","보정","25","0","797","35","2833","941","8271","2153","10012","3759","6960","1995","5312","1348","4751","1814","4093","2180","3882","2381","3502","2690","3656","3897","3389","4171","3699","4609","3293","5559","1989","5729","1340","3982","1240","3868","1091","3703","466","2680","34","584","0","1","0","0","0","0","20180303"
"201802","분당선","죽전","1133","4","3443","612","11438","6558","34959","14389","35654","22168","23537","24067","18584","17193","19009","20349","19208","20848","21246","23738","21408","23608","23294","25706","25043","28368","29094","33054","33138","42539","23118","44985","17186","29782","23016","25814","10340","26042","4070","19002","82","9413","5","12","0","0","0","0","20180303"
"201802","분당선","구성","30","0","1814","359","5725","1754","17598","4079","19791","6564","11846","3528","9196","2970","7694","3514","6865","4171","7017","4294","5839","5803","5653","7165","5860","8631","6275","9903","6791","15477","3993","15717","2605","10420","2543","9584","1629","9679","610","6991","30","1435","1","7","0","0","0","0","20180303"
"201802","분당선","신갈","43","0","2064","290","5921","1050","15640","2037","16964","4772","11132","3826","8522","3335","8011","3876","7557","4400","7406","4946","6501","6514","6309","6922","6404","7262","6162","9166","5507","12698","3000","12636","2091","9927","1783","8303","1384","8196","558","6725","63","1347","0","1","0","0","0","0","20180303"
"201802","분당선","기흥","116","1","3114","628","7538","5714","22745","8100","24575","10629","15572","6786","11375","5553","11548","5752","11746","6545","11510","7937","10506","8320","10864","9408","12976","11136","14626","14017","14406","21441","8945","22157","6162","16611","5574","14859","4775","13319","2024","11406","240","2615","0","7","0","0","0","0","20180303"
"201802","분당선","상갈","16","0","2121","440","6362","1951","15441","4978","16507","8493","12291","3606","9525","2956","8317","3581","7943","4580","8168","5332","6650","5637","6328","6329","7152","8342","10249","10329","10473","13357","5058","13388","3059","10799","2384","9946","1591","9702","680","6851","89","1408","1","2","0","0","0","0","20180303"
