"type","date","hour","no2_mean","no2_sd"
"Road",2018-01-09,22,29.5,3.53553390593274
"Road",2018-01-09,23,23.5,6.36396103067893
"Road",2018-01-10,0,21,2.82842712474619
"Road",2018-01-10,1,22.5,3.53553390593274
"Road",2018-01-10,2,11,1.4142135623731
"Road",2018-01-10,3,10,0
"Road",2018-01-10,4,11,1.4142135623731
"Road",2018-01-10,5,14.5,2.12132034355964
"Road",2018-01-10,6,21.5,4.94974746830583
"Road",2018-01-10,7,17.5,3.53553390593274
"Road",2018-01-10,8,24,7.07106781186548
"Road",2018-01-10,9,25,4.24264068711928
"Road",2018-01-10,10,22.5,2.12132034355964
"Road",2018-01-10,11,20,2.82842712474619
"Road",2018-01-10,12,13,1.4142135623731
"Road",2018-01-10,13,13,1.4142135623731
"Road",2018-01-10,14,12.5,0.707106781186548
"Road",2018-01-10,15,13.5,2.12132034355964
"Road",2018-01-10,16,16,1.4142135623731
"Road",2018-01-10,17,18.5,0.707106781186548
"Road",2018-01-10,18,19.5,3.53553390593274
"Road",2018-01-10,19,20.5,3.53553390593274
"Road",2018-01-10,20,22.5,3.53553390593274
"Road",2018-01-10,21,18.5,2.12132034355964
"Road",2018-01-10,22,16,1.4142135623731
"Road",2018-01-10,23,17,2.82842712474619
"Road",2018-01-11,0,14.5,2.12132034355964
"Road",2018-01-11,1,11,0
"Road",2018-01-11,2,10.5,0.707106781186548
"Road",2018-01-11,3,10,0
"Road",2018-01-11,4,11.5,0.707106781186548
"Road",2018-01-11,5,13,0
"Road",2018-01-11,6,16,1.4142135623731
"Road",2018-01-11,7,23,2.82842712474619
"Road",2018-01-11,8,30,4.24264068711928
"Road",2018-01-11,9,28.5,3.53553390593274
"Road",2018-01-11,10,25,2.82842712474619
"Road",2018-01-11,11,21,2.82842712474619
"Road",2018-01-11,12,17,1.4142135623731
"Road",2018-01-11,13,17,1.4142135623731
"Road",2018-01-11,14,17,1.4142135623731
"Road",2018-01-11,15,17,0
"Road",2018-01-11,16,19,2.82842712474619
"Road",2018-01-11,17,19.5,2.12132034355964
"Road",2018-01-11,18,23,4.24264068711928
"Road",2018-01-11,19,24.5,0.707106781186548
"Road",2018-01-11,20,21.5,2.12132034355964
"Road",2018-01-11,21,15,1.4142135623731
"Road",2018-01-11,22,15.5,0.707106781186548
"Road",2018-01-11,23,16,2.82842712474619
"Road",2018-01-12,0,16.5,0.707106781186548
"Road",2018-01-12,1,17.5,3.53553390593274
"Road",2018-01-12,2,15,1.4142135623731
"Road",2018-01-12,3,9,0
"Road",2018-01-12,4,10,0
"Road",2018-01-12,5,10.5,0.707106781186548
"Road",2018-01-12,6,13.5,3.53553390593274
"Road",2018-01-12,7,18.5,3.53553390593274
"Road",2018-01-12,8,26.5,3.53553390593274
"Road",2018-01-12,9,23,2.82842712474619
"Road",2018-01-12,10,24,8.48528137423857
"Road",2018-01-12,11,20.5,0.707106781186548
"Road",2018-01-12,12,22,2.82842712474619
"Road",2018-01-12,13,24,0
"Road",2018-01-12,14,28.5,3.53553390593274
"Road",2018-01-12,15,26.5,3.53553390593274
"Road",2018-01-12,16,32,8.48528137423857
"Road",2018-01-12,17,32.5,4.94974746830583
"Road",2018-01-12,18,38.5,4.94974746830583
"Road",2018-01-12,19,54.5,4.94974746830583
"Road",2018-01-12,20,57,5.65685424949238
"Road",2018-01-12,21,60.5,6.36396103067893
"Road",2018-01-12,22,63.5,3.53553390593274
"Road",2018-01-12,23,63.5,3.53553390593274
"Road",2018-01-13,0,60,4.24264068711928
"Road",2018-01-13,1,57.5,4.94974746830583
"Road",2018-01-13,2,61.5,6.36396103067893
"Road",2018-01-13,3,60.5,3.53553390593274
"Road",2018-01-13,4,58,2.82842712474619
"Road",2018-01-13,5,54.5,4.94974746830583
"Road",2018-01-13,6,56,4.24264068711928
"Road",2018-01-13,7,57.5,0.707106781186548
"Road",2018-01-13,8,61,4.24264068711928
"Road",2018-01-13,9,62.5,4.94974746830583
"Road",2018-01-13,10,57,1.4142135623731
"Road",2018-01-13,11,52,2.82842712474619
"Road",2018-01-13,12,57.5,3.53553390593274
"Road",2018-01-13,13,53.5,7.77817459305202
"Road",2018-01-13,14,45,4.24264068711928
"Road",2018-01-13,15,57,5.65685424949238
"Road",2018-01-13,16,58.5,0.707106781186548
"Road",2018-01-13,17,60,4.24264068711928
"Road",2018-01-13,18,60.5,6.36396103067893
"Road",2018-01-13,19,64,8.48528137423857
"Road",2018-01-13,20,64,8.48528137423857
"Road",2018-01-13,21,62,7.07106781186548
"Road",2018-01-13,22,60,4.24264068711928
"Road",2018-01-13,23,60,5.65685424949238
"Road",2018-01-14,0,56.5,4.94974746830583
"Road",2018-01-14,1,59.5,3.53553390593274
"Road",2018-01-14,2,51,0
"Road",2018-01-14,3,45,1.4142135623731
"Road",2018-01-14,4,40.5,0.707106781186548
"Road",2018-01-14,5,41,1.4142135623731
"Road",2018-01-14,6,39.5,4.94974746830583
"Road",2018-01-14,7,43,0
"Road",2018-01-14,8,51,8.48528137423857
"Road",2018-01-14,9,44,1.4142135623731
"Road",2018-01-14,10,42,5.65685424949238
"Road",2018-01-14,11,35.5,10.6066017177982
"Road",2018-01-14,12,37.5,2.12132034355964
"Road",2018-01-14,13,45,4.24264068711928
"Road",2018-01-14,14,43,0
"Road",2018-01-14,15,47.5,7.77817459305202
"Road",2018-01-14,16,46,2.82842712474619
"Road",2018-01-14,17,48.5,2.12132034355964
"Road",2018-01-14,18,65,9.89949493661167
"Road",2018-01-14,19,65,2.82842712474619
"Road",2018-01-14,20,63.5,3.53553390593274
"Road",2018-01-14,21,61.5,6.36396103067893
"Road",2018-01-14,22,66,7.07106781186548
"Road",2018-01-14,23,68.5,6.36396103067893
"Road",2018-01-15,0,75,2.82842712474619
"Road",2018-01-15,1,68,5.65685424949238
"Road",2018-01-15,2,64.5,12.0208152801713
"Road",2018-01-15,3,64,7.07106781186548
"Road",2018-01-15,4,44.5,3.53553390593274
"Road",2018-01-15,5,29,2.82842712474619
"Road",2018-01-15,6,33,1.4142135623731
"Road",2018-01-15,7,47.5,3.53553390593274
"Road",2018-01-15,8,51.5,7.77817459305202
"Road",2018-01-15,9,62.5,4.94974746830583
"Road",2018-01-15,10,59,2.82842712474619
"Road",2018-01-15,11,46,7.07106781186548
"Road",2018-01-15,12,42,5.65685424949238
"Road",2018-01-15,13,41,2.82842712474619
"Road",2018-01-15,14,35.5,0.707106781186548
"Road",2018-01-15,15,44,5.65685424949238
"Road",2018-01-15,16,42.5,2.12132034355964
"Road",2018-01-15,17,52.5,9.19238815542512
"Road",2018-01-15,18,73,1.4142135623731
"Road",2018-01-15,19,78.5,9.19238815542512
"Road",2018-01-15,20,75,9.89949493661167
"Road",2018-01-15,21,76.5,7.77817459305202
"Road",2018-01-15,22,74.5,17.6776695296637
"Road",2018-01-15,23,75.5,12.0208152801713
"Road",2018-01-16,0,73,7.07106781186548
"Road",2018-01-16,1,73,11.3137084989848
"Road",2018-01-16,2,73.5,9.19238815542512
"Road",2018-01-16,3,69.5,6.36396103067893
"Road",2018-01-16,4,64.5,7.77817459305202
"Road",2018-01-16,5,66,9.89949493661167
"Road",2018-01-16,6,71,1.4142135623731
"Road",2018-01-16,7,68.5,4.94974746830583
"Road",2018-01-16,8,73.5,2.12132034355964
"Road",2018-01-16,9,78.5,6.36396103067893
"Road",2018-01-16,10,82,1.4142135623731
"Road",2018-01-16,11,94,7.07106781186548
"Road",2018-01-16,12,91.5,3.53553390593274
"Road",2018-01-16,13,81.5,0.707106781186548
"Road",2018-01-16,14,79,5.65685424949238
"Road",2018-01-16,15,74,7.07106781186548
"Road",2018-01-16,16,77.5,0.707106781186548
"Road",2018-01-16,17,75.5,13.4350288425444
"Road",2018-01-16,18,83,5.65685424949238
"Road",2018-01-16,19,85,1.4142135623731
"Road",2018-01-16,20,83.5,2.12132034355964
"Road",2018-01-16,21,79.5,2.12132034355964
"Road",2018-01-16,22,79.5,10.6066017177982
"Road",2018-01-16,23,78,2.82842712474619
"Road",2018-01-17,0,71,9.89949493661167
"Road",2018-01-17,1,62,7.07106781186548
"Road",2018-01-17,2,61.5,4.94974746830583
"Road",2018-01-17,3,58,4.24264068711928
"Road",2018-01-17,4,51.5,4.94974746830583
"Road",2018-01-17,5,46.5,2.12132034355964
"Road",2018-01-17,6,56.5,10.6066017177982
"Road",2018-01-17,7,54.5,9.19238815542512
"Road",2018-01-17,8,63,5.65685424949238
"Road",2018-01-17,9,66,1.4142135623731
"Road",2018-01-17,10,63.5,4.94974746830583
"Road",2018-01-17,11,58.5,4.94974746830583
"Road",2018-01-17,12,64,4.24264068711928
"Road",2018-01-17,13,66.5,4.94974746830583
"Road",2018-01-17,14,72,0
"Road",2018-01-17,15,58,2.82842712474619
"Road",2018-01-17,16,67,1.4142135623731
"Road",2018-01-17,17,78.5,0.707106781186548
"Road",2018-01-17,18,61.5,9.19238815542512
"Road",2018-01-17,19,64,1.4142135623731
"Road",2018-01-17,20,62,15.556349186104
"Road",2018-01-17,21,45.5,13.4350288425444
"Road",2018-01-17,22,56,8.48528137423857
"Road",2018-01-17,23,55.5,12.0208152801713
"Road",2018-01-18,0,68.5,6.36396103067893
"Road",2018-01-18,1,68.5,3.53553390593274
"Road",2018-01-18,2,54.5,2.12132034355964
"Road",2018-01-18,3,55.5,2.12132034355964
"Road",2018-01-18,4,53.5,3.53553390593274
"Road",2018-01-18,5,31,0
"Road",2018-01-18,6,28,7.07106781186548
"Road",2018-01-18,7,37,12.7279220613579
"Road",2018-01-18,8,43,7.07106781186548
"Road",2018-01-18,9,51.5,3.53553390593274
"Road",2018-01-18,10,41.5,6.36396103067893
"Road",2018-01-18,11,38,4.24264068711928
"Road",2018-01-18,12,43.5,2.12132034355964
"Road",2018-01-18,13,45,5.65685424949238
"Road",2018-01-18,14,35,5.65685424949238
"Road",2018-01-18,15,28,4.24264068711928
"Road",2018-01-18,16,30.5,6.36396103067893
"Road",2018-01-18,17,36.5,10.6066017177982
"Road",2018-01-18,18,37.5,0.707106781186548
"Road",2018-01-18,19,38.5,7.77817459305202
"Road",2018-01-18,20,37,5.65685424949238
"Road",2018-01-18,21,33,8.48528137423857
"Road",2018-01-18,22,36,4.24264068711928
"Road",2018-01-18,23,34.5,6.36396103067893
"Road",2018-01-19,0,28.5,4.94974746830583
"Road",2018-01-19,1,23.5,6.36396103067893
"Road",2018-01-19,2,17.5,2.12132034355964
"Road",2018-01-19,3,17.5,3.53553390593274
"Road",2018-01-19,4,19.5,2.12132034355964
"Road",2018-01-19,5,23.5,7.77817459305202
"Road",2018-01-19,6,31,8.48528137423857
"Road",2018-01-19,7,41,5.65685424949238
"Road",2018-01-19,8,54,14.142135623731
"Road",2018-01-19,9,50.5,9.19238815542512
"Road",2018-01-19,10,52,14.142135623731
"Road",2018-01-19,11,55,4.24264068711928
"Road",2018-01-19,12,64,2.82842712474619
"Road",2018-01-19,13,31.5,6.36396103067893
"Road",2018-01-19,14,26.5,3.53553390593274
"Road",2018-01-19,15,28.5,0.707106781186548
"Road",2018-01-19,16,24.5,2.12132034355964
"Road",2018-01-19,17,34,2.82842712474619
"Road",2018-01-19,18,43,4.24264068711928
"Road",2018-01-19,19,54.5,9.19238815542512
"Road",2018-01-19,20,63.5,10.6066017177982
"Road",2018-01-19,21,62,12.7279220613579
"Road",2018-01-19,22,63,5.65685424949238
"Road",2018-01-19,23,68,1.4142135623731
"Road",2018-01-20,0,63.5,9.19238815542512
"Road",2018-01-20,1,64.5,7.77817459305202
"Road",2018-01-20,2,66.5,12.0208152801713
"Road",2018-01-20,3,60.5,6.36396103067893
"Road",2018-01-20,4,65.5,10.6066017177982
"Road",2018-01-20,5,65.5,9.19238815542512
"Road",2018-01-20,6,71,11.3137084989848
"Road",2018-01-20,7,74,12.7279220613579
"Road",2018-01-20,8,74.5,17.6776695296637
"Road",2018-01-20,9,77.5,4.94974746830583
"Road",2018-01-20,10,69,2.82842712474619
"Road",2018-01-20,11,64.5,6.36396103067893
"Road",2018-01-20,12,58,0
"Road",2018-01-20,13,51,1.4142135623731
"Road",2018-01-20,14,49.5,0.707106781186548
"Road",2018-01-20,15,37.5,0.707106781186548
"Road",2018-01-20,16,42,1.4142135623731
"Road",2018-01-20,17,40.5,4.94974746830583
"Road",2018-01-20,18,48,2.82842712474619
"Road",2018-01-20,19,58,1.4142135623731
"Road",2018-01-20,20,56,8.48528137423857
"Road",2018-01-20,21,41,7.07106781186548
"Road",2018-01-20,22,33,8.48528137423857
"Road",2018-01-20,23,39,12.7279220613579
"Road",2018-01-21,0,42.5,10.6066017177982
"Road",2018-01-21,1,34,7.07106781186548
"Road",2018-01-21,2,30.5,4.94974746830583
"Road",2018-01-21,3,32,8.48528137423857
"Road",2018-01-21,4,31.5,7.77817459305202
"Road",2018-01-21,5,36,5.65685424949238
"Road",2018-01-21,6,39.5,10.6066017177982
"Road",2018-01-21,7,44.5,17.6776695296637
"Road",2018-01-21,8,48,11.3137084989848
"Road",2018-01-21,9,43.5,3.53553390593274
"Road",2018-01-21,10,41.5,0.707106781186548
"Road",2018-01-21,11,47.5,2.12132034355964
"Road",2018-01-21,12,48,15.556349186104
"Road",2018-01-21,13,56,0
"Road",2018-01-21,14,40,0
"Road",2018-01-21,15,31,2.82842712474619
"Road",2018-01-21,16,30,1.4142135623731
"Road",2018-01-21,17,29.5,0.707106781186548
"Road",2018-01-21,18,37.5,6.36396103067893
"Road",2018-01-21,19,34,2.82842712474619
"Road",2018-01-21,20,42.5,14.8492424049175
"Road",2018-01-21,21,52,9.89949493661167
"Road",2018-01-21,22,52.5,6.36396103067893
"Road",2018-01-21,23,53.5,6.36396103067893
"Road",2018-01-22,0,52.5,6.36396103067893
"Road",2018-01-22,1,54,7.07106781186548
"Road",2018-01-22,2,54,7.07106781186548
"Road",2018-01-22,3,50,1.4142135623731
"Road",2018-01-22,4,49,0
"Road",2018-01-22,5,42.5,2.12132034355964
"Road",2018-01-22,6,48,7.07106781186548
"Road",2018-01-22,7,54,4.24264068711928
"Road",2018-01-22,8,55,12.7279220613579
"Road",2018-01-22,9,67.5,6.36396103067893
"Road",2018-01-22,10,57,2.82842712474619
"Road",2018-01-22,11,56.5,3.53553390593274
"Road",2018-01-22,12,57,4.24264068711928
"Road",2018-01-22,13,63,2.82842712474619
"Road",2018-01-22,14,69.5,7.77817459305202
"Road",2018-01-22,15,68.5,0.707106781186548
"Road",2018-01-22,16,63.5,2.12132034355964
"Road",2018-01-22,17,62,2.82842712474619
"Road",2018-01-22,18,66.5,0.707106781186548
"Road",2018-01-22,19,61,1.4142135623731
"Road",2018-01-22,20,38,0
"Road",2018-01-22,21,25,1.4142135623731
"Road",2018-01-22,22,22.5,0.707106781186548
"Road",2018-01-22,23,23,1.4142135623731
"Road",2018-01-23,0,15.5,0.707106781186548
"Road",2018-01-23,1,11.5,0.707106781186548
"Road",2018-01-23,2,9,1.4142135623731
"Road",2018-01-23,3,8.5,0.707106781186548
"Road",2018-01-23,4,10,0
"Road",2018-01-23,5,8,0
"Road",2018-01-23,6,9.5,2.12132034355964
"Road",2018-01-23,7,11.5,0.707106781186548
"Road",2018-01-23,8,18,1.4142135623731
"Road",2018-01-23,9,20,2.82842712474619
"Road",2018-01-23,10,16,1.4142135623731
"Road",2018-01-23,11,15.5,0.707106781186548
"Road",2018-01-23,12,13.5,0.707106781186548
"Road",2018-01-23,13,15,1.4142135623731
"Road",2018-01-23,14,13.5,0.707106781186548
"Road",2018-01-23,15,14.5,3.53553390593274
"Road",2018-01-23,16,15,1.4142135623731
"Road",2018-01-23,17,17,0
"Road",2018-01-23,18,23,1.4142135623731
"Road",2018-01-23,19,28.5,3.53553390593274
"Road",2018-01-23,20,24,0
"Road",2018-01-23,21,18,0
"Road",2018-01-23,22,13,1.4142135623731
"Road",2018-01-23,23,11.5,2.12132034355964
"Road",2018-01-24,0,9,0
"Road",2018-01-24,1,8.5,0.707106781186548
"Road",2018-01-24,2,8,0
"Road",2018-01-24,3,7,1.4142135623731
"Road",2018-01-24,4,6,1.4142135623731
"Road",2018-01-24,5,8,1.4142135623731
"Road",2018-01-24,6,10,1.4142135623731
"Road",2018-01-24,7,12.5,2.12132034355964
"Road",2018-01-24,8,19,1.4142135623731
"Road",2018-01-24,9,18.5,0.707106781186548
"Road",2018-01-24,10,14.5,2.12132034355964
"Road",2018-01-24,11,15,0
"Road",2018-01-24,12,12.5,2.12132034355964
"Road",2018-01-24,13,10.5,0.707106781186548
"Road",2018-01-24,14,11,0
"Road",2018-01-24,15,11.5,0.707106781186548
"Road",2018-01-24,16,14,1.4142135623731
"Road",2018-01-24,17,15.5,0.707106781186548
"Road",2018-01-24,18,19,4.24264068711928
"Road",2018-01-24,19,22,5.65685424949238
"Road",2018-01-24,20,26,1.4142135623731
"Road",2018-01-24,21,26,1.4142135623731
"Road",2018-01-24,22,23.5,2.12132034355964
"Road",2018-01-24,23,22,4.24264068711928
"Road",2018-01-25,0,12,2.82842712474619
"Road",2018-01-25,1,12.5,0.707106781186548
"Road",2018-01-25,2,11.5,0.707106781186548
"Road",2018-01-25,3,11.5,0.707106781186548
"Road",2018-01-25,4,10,0
"Road",2018-01-25,5,13.5,0.707106781186548
"Road",2018-01-25,6,15,2.82842712474619
"Road",2018-01-25,7,16,4.24264068711928
"Road",2018-01-25,8,23.5,4.94974746830583
"Road",2018-01-25,9,24,2.82842712474619
"Road",2018-01-25,10,22,5.65685424949238
"Road",2018-01-25,11,17,0
"Road",2018-01-25,12,18,1.4142135623731
"Road",2018-01-25,13,15.5,2.12132034355964
"Road",2018-01-25,14,18,1.4142135623731
"Road",2018-01-25,15,18.5,4.94974746830583
"Road",2018-01-25,16,19,1.4142135623731
"Road",2018-01-25,17,17,4.24264068711928
"Road",2018-01-25,18,15,1.4142135623731
"Road",2018-01-25,19,19,0
"Road",2018-01-25,20,24,4.24264068711928
"Road",2018-01-25,21,17.5,0.707106781186548
"Road",2018-01-25,22,16,2.82842712474619
"Road",2018-01-25,23,16,1.4142135623731
"Road",2018-01-26,0,19,5.65685424949238
"Road",2018-01-26,1,13,1.4142135623731
"Road",2018-01-26,2,13.5,0.707106781186548
"Road",2018-01-26,3,9.5,0.707106781186548
"Road",2018-01-26,4,7,0
"Road",2018-01-26,5,7,0
"Road",2018-01-26,6,9,0
"Road",2018-01-26,7,15,0
"Road",2018-01-26,8,23.5,0.707106781186548
"Road",2018-01-26,9,19,0
"Road",2018-01-26,10,20,1.4142135623731
"Road",2018-01-26,11,17.5,0.707106781186548
"Road",2018-01-26,12,16.5,2.12132034355964
"Road",2018-01-26,13,18,2.82842712474619
"Road",2018-01-26,14,17,1.4142135623731
"Road",2018-01-26,15,17.5,0.707106781186548
"Road",2018-01-26,16,19,1.4142135623731
"Road",2018-01-26,17,23,2.82842712474619
"Road",2018-01-26,18,32,5.65685424949238
"Road",2018-01-26,19,28.5,7.77817459305202
"Road",2018-01-26,20,29,4.24264068711928
"Road",2018-01-26,21,25,5.65685424949238
"Road",2018-01-26,22,28,5.65685424949238
"Road",2018-01-26,23,27,4.24264068711928
"Road",2018-01-27,0,27.5,7.77817459305202
"Road",2018-01-27,1,28.5,4.94974746830583
"Road",2018-01-27,2,36.5,4.94974746830583
"Road",2018-01-27,3,43,4.24264068711928
"Road",2018-01-27,4,27,1.4142135623731
"Road",2018-01-27,5,31,2.82842712474619
"Road",2018-01-27,6,44,4.24264068711928
"Road",2018-01-27,7,62,15.556349186104
"Road",2018-01-27,8,50.5,2.12132034355964
"Road",2018-01-27,9,52,7.07106781186548
"Road",2018-01-27,10,43.5,2.12132034355964
"Road",2018-01-27,11,42,2.82842712474619
"Road",2018-01-27,12,39,4.24264068711928
"Road",2018-01-27,13,46,0
"Road",2018-01-27,14,46.5,0.707106781186548
"Road",2018-01-27,15,47.5,2.12132034355964
"Road",2018-01-27,16,40,1.4142135623731
"Road",2018-01-27,17,45.5,3.53553390593274
"Road",2018-01-27,18,46,1.4142135623731
"Road",2018-01-27,19,47.5,3.53553390593274
"Road",2018-01-27,20,46,5.65685424949238
"Road",2018-01-27,21,63.5,23.3345237791561
"Road",2018-01-27,22,51.5,7.77817459305202
"Road",2018-01-27,23,51,8.48528137423857
"Road",2018-01-28,0,45.5,12.0208152801713
"Road",2018-01-28,1,34,5.65685424949238
"Road",2018-01-28,2,23,1.4142135623731
"Road",2018-01-28,3,18.5,2.12132034355964
"Road",2018-01-28,4,15,0
"Road",2018-01-28,5,14.5,0.707106781186548
"Road",2018-01-28,6,15.5,0.707106781186548
"Road",2018-01-28,7,17.5,2.12132034355964
"Road",2018-01-28,8,19,7.07106781186548
"Road",2018-01-28,9,21,4.24264068711928
"Road",2018-01-28,10,27.5,4.94974746830583
"Road",2018-01-28,11,25.5,0.707106781186548
"Road",2018-01-28,12,21.5,3.53553390593274
"Road",2018-01-28,13,23,0
"Road",2018-01-28,14,17.5,0.707106781186548
"Road",2018-01-28,15,17.5,3.53553390593274
"Road",2018-01-28,16,22.5,0.707106781186548
"Road",2018-01-28,17,16,2.82842712474619
"Road",2018-01-28,18,15,1.4142135623731
"Road",2018-01-28,19,16,2.82842712474619
"Road",2018-01-28,20,15.5,2.12132034355964
"Road",2018-01-28,21,21.5,2.12132034355964
"Road",2018-01-28,22,21.5,4.94974746830583
"Road",2018-01-28,23,19.5,3.53553390593274
"Road",2018-01-29,0,19,4.24264068711928
"Road",2018-01-29,1,17.5,4.94974746830583
"Road",2018-01-29,2,13.5,2.12132034355964
"Road",2018-01-29,3,13,1.4142135623731
"Road",2018-01-29,4,11,0
"Road",2018-01-29,5,14.5,0.707106781186548
"Road",2018-01-29,6,15.5,2.12132034355964
"Road",2018-01-29,7,22.5,6.36396103067893
"Road",2018-01-29,8,28.5,10.6066017177982
"Road",2018-01-29,9,28,4.24264068711928
"Road",2018-01-29,10,24,5.65685424949238
"Road",2018-01-29,11,23,0
"Road",2018-01-29,12,13.5,0.707106781186548
"Road",2018-01-29,13,12,1.4142135623731
"Road",2018-01-29,14,13.5,2.12132034355964
"Road",2018-01-29,15,18,2.82842712474619
"Road",2018-01-29,16,19,4.24264068711928
"Road",2018-01-29,17,24.5,6.36396103067893
"Road",2018-01-29,18,31,7.07106781186548
"Road",2018-01-29,19,36,1.4142135623731
"Road",2018-01-29,20,38,9.89949493661167
"Road",2018-01-29,21,36,12.7279220613579
"Road",2018-01-29,22,29.5,21.920310216783
"Road",2018-01-29,23,27.5,24.7487373415292
"Road",2018-01-30,0,29.5,21.920310216783
"Road",2018-01-30,1,35,14.142135623731
"Road",2018-01-30,2,37,11.3137084989848
"Road",2018-01-30,3,38.5,9.19238815542512
"Road",2018-01-30,4,38,9.89949493661167
"Road",2018-01-30,5,39,8.48528137423857
"Road",2018-01-30,6,42.5,3.53553390593274
"Road",2018-01-30,7,41,5.65685424949238
"Road",2018-01-30,8,44,1.4142135623731
"Road",2018-01-30,9,53.5,12.0208152801713
"Road",2018-01-30,10,62.5,24.7487373415292
"Road",2018-01-30,11,48.5,4.94974746830583
"Road",2018-01-30,12,46.5,2.12132034355964
"Road",2018-01-30,13,49.5,2.12132034355964
"Road",2018-01-30,14,45,1.4142135623731
"Road",2018-01-30,15,40,1.4142135623731
"Road",2018-01-30,16,45,7.07106781186548
"Road",2018-01-30,17,59,0
"Road",2018-01-30,18,65.5,13.4350288425444
"Road",2018-01-30,19,60.5,6.36396103067893
"Road",2018-01-30,20,60,5.65685424949238
"Road",2018-01-30,21,55,2.82842712474619
"Road",2018-01-30,22,48.5,0.707106781186548
"Road",2018-01-30,23,51,4.24264068711928
"Road",2018-01-31,0,51,0
"Road",2018-01-31,1,50,0
"Road",2018-01-31,2,45.5,6.36396103067893
"Road",2018-01-31,3,40.5,4.94974746830583
"Road",2018-01-31,4,46.5,4.94974746830583
"Road",2018-01-31,5,47.5,9.19238815542512
"Road",2018-01-31,6,35.5,7.77817459305202
"Road",2018-01-31,7,29,8.48528137423857
"Road",2018-01-31,8,42,8.48528137423857
"Road",2018-01-31,9,43,9.89949493661167
"Road",2018-01-31,10,39.5,7.77817459305202
"Road",2018-01-31,11,33,2.82842712474619
"Road",2018-01-31,12,29.5,6.36396103067893
"Road",2018-01-31,13,32.5,7.77817459305202
"Road",2018-01-31,14,25,4.24264068711928
"Road",2018-01-31,15,32,1.4142135623731
"Road",2018-01-31,16,33,8.48528137423857
"Road",2018-01-31,17,40,5.65685424949238
"Road",2018-01-31,18,45,9.89949493661167
"Road",2018-01-31,19,43,1.4142135623731
"Road",2018-01-31,20,48,8.48528137423857
"Road",2018-01-31,21,42,0
"Road",2018-01-31,22,38,5.65685424949238
"Road",2018-01-31,23,46,9.89949493661167
"Road",2018-02-01,0,50,8.48528137423857
"Road",2018-02-01,1,47.5,4.94974746830583
"Road",2018-02-01,2,39,2.82842712474619
"Road",2018-02-01,3,29.5,0.707106781186548
"Road",2018-02-01,4,33,5.65685424949238
"Road",2018-02-01,5,37,4.24264068711928
"Road",2018-02-01,6,38.5,7.77817459305202
"Road",2018-02-01,7,44,7.07106781186548
"Road",2018-02-01,8,54.5,6.36396103067893
"Road",2018-02-01,9,51.5,4.94974746830583
"Road",2018-02-01,10,51.5,2.12132034355964
"Road",2018-02-01,11,52.5,2.12132034355964
"Road",2018-02-01,12,57.5,2.12132034355964
"Road",2018-02-01,13,59.5,4.94974746830583
"Road",2018-02-01,14,37.5,0.707106781186548
"Road",2018-02-01,15,23.5,2.12132034355964
"Road",2018-02-01,16,24.5,2.12132034355964
"Road",2018-02-01,17,29.5,4.94974746830583
"Road",2018-02-01,18,30.5,6.36396103067893
"Road",2018-02-01,19,46,7.07106781186548
"Road",2018-02-01,20,45.5,3.53553390593274
"Road",2018-02-01,21,46.5,6.36396103067893
"Road",2018-02-01,22,54.5,6.36396103067893
"Road",2018-02-01,23,54,4.24264068711928
"Road",2018-02-02,0,46.5,6.36396103067893
"Road",2018-02-02,1,54,7.07106781186548
"Road",2018-02-02,2,57.5,9.19238815542512
"Road",2018-02-02,3,55.5,6.36396103067893
"Road",2018-02-02,4,53.5,6.36396103067893
"Road",2018-02-02,5,55,7.07106781186548
"Road",2018-02-02,6,57.5,9.19238815542512
"Road",2018-02-02,7,59.5,9.19238815542512
"Road",2018-02-02,8,60,5.65685424949238
"Road",2018-02-02,9,70.5,6.36396103067893
"Road",2018-02-02,10,63,1.4142135623731
"Road",2018-02-02,11,58,1.4142135623731
"Road",2018-02-02,12,66.5,3.53553390593274
"Road",2018-02-02,13,73.5,0.707106781186548
"Road",2018-02-02,14,63,2.82842712474619
"Road",2018-02-02,15,50.5,0.707106781186548
"Road",2018-02-02,16,48,2.82842712474619
"Road",2018-02-02,17,43,5.65685424949238
"Road",2018-02-02,18,43.5,3.53553390593274
"Road",2018-02-02,19,59,9.89949493661167
"Road",2018-02-02,20,68.5,10.6066017177982
"Road",2018-02-02,21,54,5.65685424949238
"Road",2018-02-02,22,48,0
"Road",2018-02-02,23,50.5,6.36396103067893
"Road",2018-02-03,0,60,7.07106781186548
"Road",2018-02-03,1,43.5,2.12132034355964
"Road",2018-02-03,2,33.5,0.707106781186548
"Road",2018-02-03,3,16.5,0.707106781186548
"Road",2018-02-03,4,13,0
"Road",2018-02-03,5,11.5,0.707106781186548
"Road",2018-02-03,6,16,1.4142135623731
"Road",2018-02-03,7,16.5,0.707106781186548
"Road",2018-02-03,8,22,2.82842712474619
"Road",2018-02-03,9,23.5,3.53553390593274
"Road",2018-02-03,10,17.5,3.53553390593274
"Road",2018-02-03,11,15,4.24264068711928
"Road",2018-02-03,12,15,2.82842712474619
"Road",2018-02-03,13,19.5,0.707106781186548
"Road",2018-02-03,14,16.5,2.12132034355964
"Road",2018-02-03,15,16.5,0.707106781186548
"Road",2018-02-03,16,18,2.82842712474619
